eventsPerDay;commitCommentEventsPerDay;createEventsPerDay;deleteEventsPerDay;downloadEventsPerDay;followEventsPerDay;forkEventsPerDay;forkApplyEventsPerDay;gistEventsPerDay;gollumEventsPerDay;issueEventsPerDay;issueCommentEventsPerDay;memberEventsPerDay;publicEventsPerDay;pullRequestEventsPerDay;pullRequestReviewEventsPerDay;pushDatesEventsPerDay;teamAddEventsPerDay;watchDatesEventsPerDay
mribeirodantas;9.679584106511275;0.0;0.1935916821302255;0.16132640177518792;0.0;0.09679584106511276;0.09679584106511276;0.0;0.0;1.2260806534914281;0.6453056071007517;0.6453056071007517;0.0;0.0;0.09679584106511276;0.0;6.517586631717593;0.0;0.0
lrdawg99;0.29376930745100094;0.012590113176471468;0.027278578549021514;0.0;0.0;0.0041967043921571565;0.006295056588235734;0.0;0.0;0.0;0.023081874156864357;0.029376930745100092;0.0020983521960785782;0.0;0.027278578549021514;0.0;0.13639289274510757;0.0;0.025180226352942935
huhuijiezi;0.47475162982712;0.0;0.1309659668488607;0.0;0.0;0.18007820441718345;0.0;0.0;0.0;0.0;0.0;0.0;0.08185372928053793;0.0;0.0;0.0;0.0;0.0;0.08185372928053793
alexfradiani;0.10438083904858193;0.0;0.0;0.0;0.0;0.0;0.006523802440536371;0.0;0.0;0.0;0.006523802440536371;0.07176182684590009;0.006523802440536371;0.0;0.0;0.0;0.0;0.0;0.013047604881072742
mawkor2;10.606910041781077;0.0;0.7071273361187385;0.0;0.0;0.8839091701484231;0.7778400697306123;0.0;0.10606910041781077;0.21213820083562154;0.45963276847718;2.0506692747443416;0.03535636680593692;0.0;0.38892003486530613;0.07071273361187384;0.5303455020890538;0.0;4.384189483936178
ShuklaSannidhya;0.13362636274917683;0.0;0.0;0.0;0.0;0.0;0.06681318137458842;0.0;0.0;0.0;0.0;0.0;0.06681318137458842;0.0;0.0;0.0;0.0;0.0;0.0
Haramura;Infinity;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;Infinity;NaN;NaN;NaN;NaN;NaN;NaN
nfx8;0.1378574966510065;0.0;0.011816356855800557;0.0;0.0;0.011816356855800557;0.011816356855800557;0.0;0.0;0.003938785618600186;0.023632713711601114;0.03151028494880149;0.003938785618600186;0.0;0.007877571237200372;0.0;0.0;0.0;0.03151028494880149
betooliveira79;18.90928721762824;0.0;0.0;0.0;0.0;0.0;0.12606191478418827;0.0;0.0;0.0;1.1345572330576945;5.1055075487596255;0.0;0.0;7.374622014875014;0.12606191478418827;4.0339812730940245;0.0;1.0084953182735061
taol;Infinity;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;Infinity;NaN;NaN;NaN;NaN;NaN;NaN
jeffery9;254.3845013887117;5.087690027774234;2.543845013887117;0.0;0.0;1.6958966759247445;0.0;0.0;0.0;2.543845013887117;31.374088504607773;118.71276731473212;0.8479483379623722;0.0;28.830243490720658;25.43845013887117;33.06998518053252;0.0;4.239741689811861
naim42;0.1616444025200063;0.0;0.04849332075600189;0.0;0.0;0.01616444025200063;0.03232888050400126;0.0;0.0;0.0;0.0;0.0;0.01616444025200063;0.0;0.0;0.0;0.0;0.0;0.04849332075600189
uunbound;8.682500841619728;0.0;0.9840167620502359;0.0;0.0;1.3602584651870908;1.1576667788826305;0.0;0.6656583978575126;0.0;0.0;0.0;0.1447083473603288;0.0;0.02894166947206576;0.0;0.05788333894413152;0.0;4.283367081865733
everbgs;0.32003200320032005;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.19201920192019203;0.0;0.0;0.0;0.128012801280128;0.0;0.0
LawrenceJones;1.3063523831152495;0.013129169679550245;0.09846877259662684;0.006564584839775123;0.0;0.13785628163527758;0.11816252711595221;0.0;0.0;0.0;0.19693754519325368;0.21006671487280393;0.013129169679550245;0.013129169679550245;0.032822924198875614;0.006564584839775123;0.24945422391145466;0.0;0.21006671487280393
jhbnorika;1.6535112271159942;0.0;0.05299715471525622;0.0;0.0;0.11659374037356368;0.04239772377220498;0.0;0.0;0.010599430943051245;0.11659374037356368;0.2861846354623836;0.02119886188610249;0.0;0.06359658565830746;0.0;0.13779260225966616;0.0;0.8055567516718946
amirji;4.801226090885061;0.0;0.09602452181770121;0.0;0.0;0.28807356545310364;0.09602452181770121;0.0;0.0;0.04801226090885061;0.0;0.0;0.09602452181770121;0.0;0.0;0.0;0.0;0.0;4.177066699070003
0xVinC;0.2764693835756707;0.039495626225095816;0.06911734589391767;0.0;0.0;0.02962171966882186;0.009873906556273954;0.0;0.0;0.0;0.0;0.0;0.009873906556273954;0.0;0.009873906556273954;0.0;0.1086129721190135;0.0;0.0
ricardosequeira;0.06557107537678289;0.0;0.008196384422097861;0.0;0.0;0.0;0.0;0.0;0.0;0.006147288316573396;0.0;0.004098192211048931;0.0020490961055244653;0.0;0.014343672738671256;0.0;0.030736441582866977;0.0;0.0
willchun;2.2912624511897124;0.0;0.14807478426055964;0.0;0.0;0.23380229093772575;0.1948352424481048;0.0;0.0;0.0;0.0;0.0;0.062347277583393534;0.0;0.0;0.0;0.0;0.0;1.6522028559599287
TomkeyZhang;5.622310856526089;0.07496414475368118;0.3560796875799856;0.018741036188420296;0.0;0.18741036188420296;0.2811155428263044;0.0;0.0;0.0;0.5060079770873479;0.9745338817978554;0.05622310856526089;0.0;0.20615139807262325;0.11244621713052178;0.5060079770873479;0.0;2.342629523552537
chriszong;67.50070313232429;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.075063281909186;19.575203908374043;0.0;0.0;20.92521797102053;4.725049219262701;15.300159376660172;0.0;0.9000093750976572
withparadox2;0.16139426714113594;0.0;0.0;0.0;0.0;0.08069713357056797;0.0;0.0;0.0;0.0;0.0;0.0;0.08069713357056797;0.0;0.0;0.0;0.0;0.0;0.0
yasono0911;126.44951044720783;7.16547225867511;1.2644951044720782;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.272964099461907;59.009771542030315;0.0;0.0;15.595439621822297;19.810423303395893;14.33094451735022;0.0;0.0
dimapilis;0.8499798654460886;0.005666532436307257;0.0198328635270754;0.0;0.0028332662181536285;0.0;0.0;0.0;0.0;0.005666532436307257;0.045332259490458056;0.23516109610675118;0.008499798654460886;0.0;0.13316351225322054;0.03683246083599717;0.35699154348735723;0.0;0.0
Runrioter;2.6955663549224766;0.017970442366149843;0.05391132709844953;0.0;0.0;0.008985221183074921;0.017970442366149843;0.0;0.008985221183074921;0.09883743301382414;0.3144827414076222;1.6802363612350104;0.017970442366149843;0.0;0.08985221183074922;0.0;0.08086699064767429;0.0;0.30549752022454735
qicailongqishi;96.79262404355669;0.32264208014518897;1.2905683205807559;0.32264208014518897;0.0;0.0;0.0;0.0;0.0;2.2584945610163225;17.745314407985394;52.91330114381099;0.0;0.0;12.583041125662369;1.9358524808711337;7.420767843339346;0.0;0.0
zwpaper;0.38159305636920643;0.0;0.01817109792234316;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.054513293767029486;0.054513293767029486;0.00908554896117158;0.0;0.03634219584468632;0.0;0.20896762610694636;0.0;0.0
github-zic;0.3265253513638341;0.0;0.03437108961724569;0.0;0.0;0.017185544808622846;0.017185544808622846;0.0;0.0;0.0;0.0;0.017185544808622846;0.08592772404311423;0.0;0.0;0.0;0.12029881366035994;0.0;0.03437108961724569
defm03;8.445505635550367;0.0;1.1823707889770512;0.0;0.0;1.4920393289472313;0.9008539344587058;0.0;0.0;0.0;0.0;0.0;0.08445505635550365;0.028151685451834555;0.0;0.0;0.0;0.0;4.75763484136004
gegp;0.07121675418103068;0.0;0.04747783612068712;0.0;0.0;0.0;0.01186945903017178;0.0;0.0;0.0;0.0;0.0;0.01186945903017178;0.0;0.0;0.0;0.0;0.0;0.0
martinandrino;0.9874705530337976;0.0954554867932671;0.0032915685101126586;0.0;0.0;0.0;0.0;0.0;0.0;0.016457842550563293;0.19420254209664686;0.5101931190674621;0.0032915685101126586;0.0;0.06583137020225317;0.006583137020225317;0.09216391828315444;0.0;0.0
anouarr;Infinity;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;Infinity;NaN;NaN;NaN;NaN;NaN;NaN
arodier;0.5692200703395255;0.0;0.020871402579115933;0.0;0.0;0.00379480046893017;0.020871402579115933;0.0;0.0;0.00379480046893017;0.11763881453683527;0.25614903165278646;0.001897400234465085;0.001897400234465085;0.024666203048046103;0.0;0.09866481219218441;0.0;0.01897400234465085
dexhering;0.10485478249762516;0.0;0.02621369562440629;0.0;0.0;0.0;0.02621369562440629;0.0;0.02621369562440629;0.0;0.0;0.0;0.02621369562440629;0.0;0.0;0.0;0.0;0.0;0.0
christopherdeutsch;2.3846837064829725;0.7551498403862745;0.32590677321933953;0.14308102238897835;0.0;0.04769367412965945;0.0953873482593189;0.0;0.0;0.0;0.007948945688276575;0.10333629394759547;0.01589789137655315;0.0;0.3338557189076161;0.1510299680772549;0.3418046645958927;0.0;0.0635915655062126
luxixing;162.77419476384554;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5425806492128185;4.340645193702548;22.788387266938376;77.04645218822023;0.0;0.0;23.873548565364015;0.0;33.64000025119475;0.0;0.5425806492128185
pyprism;7.142528438533611;0.0;0.7618697001102518;0.0;0.0;1.1904214064222685;0.7856781282386972;0.0;1.2380382626791593;0.0;0.0;0.0;0.09523371251378147;0.02380842812844537;0.0;0.0;0.0;0.0;3.047478800441007
GitManager;1.5894774578333637;0.013942784717836524;0.0906281006659374;0.006971392358918262;0.0;0.0557711388713461;0.04182835415350957;0.0;0.0;0.0;0.17428480897295656;0.4113121491761775;0.006971392358918262;0.0;0.27885569435673047;0.0;0.4322263262529322;0.0;0.07668531594810088
catofpei;4.129499433758032;0.12013089261841547;0.12013089261841547;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0900981694638116;0.45049084731905803;0.015016361577301934;0.0;0.7808508020197006;0.33035995470064256;2.222421513440686;0.0;0.0
goonnow;17.76343788313549;0.2960572980522582;1.2434406518194845;0.2960572980522582;0.0;0.23684583844180657;0.05921145961045164;0.0;0.0;0.0;2.427669844028517;2.3684583844180658;0.1776343788313549;0.0;0.7105375153254196;0.0;8.111969966631875;0.0;1.835555247924001
GaryDai2013;Infinity;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;Infinity;NaN;NaN;NaN;NaN;NaN;NaN
webknjaz;8.39213276405836;0.0;0.5874492934840853;0.0;0.0;0.9790821558068087;0.44758041408311255;0.0;0.027973775880194535;0.0839213276405836;0.1678426552811672;0.13986887940097267;0.0839213276405836;0.0;0.11189510352077814;0.0;1.1189510352077814;0.0;4.643646796112293
VdeVatman;18.376358021365352;0.42878168716519155;0.245018106951538;0.0;0.0;0.0;0.122509053475769;0.0;0.245018106951538;0.8575633743303831;3.2464899171078785;5.57416193314749;0.0;0.0;1.5313631684471125;0.0;5.206634772720183;0.0;0.9188179010682676
jeanlopes;0.12099776588099896;0.0;0.020409261714867295;0.0;0.0;0.01749365289845768;0.01749365289845768;0.0;0.011662435265638454;0.0;0.0;0.0;0.0014578044082048068;0.0;0.0;0.0;0.0;0.0;0.052480958695373045
OShalakhin;5.746647345634233;0.0;0.3831098230422822;0.0;0.0;1.1301739779747324;0.34479884073805395;0.0;0.0;0.0;0.0;0.0;0.13408843806479875;0.0;0.0;0.0;0.0;0.0;3.7544762658143656
AntHar;5.072214601067494;0.06900972246350331;0.0;0.0;0.0;0.0;0.01725243061587583;0.0;0.0;0.4313107653968958;0.7418545164826607;2.6913791760766297;0.03450486123175166;0.0;0.48306805724452323;0.20702916739050997;0.36230104293339244;0.0;0.03450486123175166
saadj55;0.23490584414649757;0.0;0.06908995416073459;0.0;0.0;0.013817990832146916;0.06908995416073459;0.0;0.0;0.0;0.0;0.0;0.013817990832146916;0.0;0.0;0.0;0.0;0.0;0.06908995416073459
ahmadzxc;13.031222144631483;0.8253107358266606;0.6081237000828026;0.39093666433894453;0.0;0.08687481429754322;0.04343740714877161;0.0;0.0;0.8687481429754322;0.0;2.6496818360750685;0.0;0.0;3.0840559075627847;0.0;4.4306155291747045;0.0;0.04343740714877161
AndreaGhizzoni;0.1327979558653595;0.0;0.020120902403842348;0.0;0.0;0.01609672192307388;0.012072541442305408;0.0;0.0;0.0;0.00804836096153694;0.0;0.00402418048076847;0.0;0.0;0.0;0.0;0.0;0.07243524865383245
Elite6809;0.17607046078995686;0.0;0.0;0.0;0.0;0.0;0.04801921657907914;0.0;0.0;0.0;0.016006405526359714;0.06402562210543886;0.016006405526359714;0.0;0.016006405526359714;0.0;0.0;0.0;0.016006405526359714
zzz711;0.056755963153293;0.0;0.0;0.0;0.0;0.0;0.0283779815766465;0.0;0.0;0.0;0.0;0.0;0.0283779815766465;0.0;0.0;0.0;0.0;0.0;0.0
cschumacher;1.1593003379527147;0.0;0.0762697590758365;0.0610158072606692;0.0;0.0152539518151673;0.0;0.0;0.0;0.0;0.0;0.0;0.0305079036303346;0.0;0.0152539518151673;0.0;0.9609989643555399;0.0;0.0
stmcgovern;6.538942023398918;0.0;1.351381351502443;0.0;0.0;1.1770095642118052;1.8091072931403673;0.0;0.0;0.0;0.0;0.0;0.19616826070196752;0.06538942023398918;0.0;0.0;0.08718589364531891;0.0;1.8527002399630268
michaelavila;4.326117129621284;0.0;0.18746507561692233;0.0;0.0;0.37493015123384466;0.10094273302449665;0.0;0.0;0.0;0.0;0.0;0.014420390432070948;0.014420390432070948;0.0;0.0;0.0;0.0;3.6339383888818793
Leodie;0.6248191455079087;0.0;0.025677499130462005;0.0;0.0;0.07275291420297568;0.05135499826092401;0.0;0.004279583188410334;0.0;0.0;0.0;0.059914164637744675;0.012838749565231003;0.0;0.0;0.0;0.0;0.3980012365221611
gallupliu;Infinity;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;Infinity;NaN;NaN;NaN;NaN;NaN;NaN
Cheukyin;2.8308412557688065;0.12110550826818424;0.12110550826818424;0.0;0.0;0.16652007386875334;0.0;0.0;0.0;0.0;0.01513818853352303;0.07569094266761514;0.09082913120113818;0.0;0.16652007386875334;0.01513818853352303;1.983102697891517;0.0;0.07569094266761514
xiaofandh12;0.6781819350090249;0.0;0.03154334581437325;0.0;0.0;0.18926007488623953;0.11040171035030638;0.0;0.0;0.0;0.0;0.0;0.17348840197905288;0.0;0.0;0.0;0.0;0.0;0.17348840197905288
sumankandikonda;2.5463788615614216;0.12271705356922513;0.12271705356922513;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.015339631696153141;0.07669815848076571;0.015339631696153141;0.0;0.16873594865768457;0.015339631696153141;2.0094917521960616;0.0;0.0
syedsalman;2.5617184932575747;0.12271705356922513;0.12271705356922513;0.0;0.0;0.015339631696153141;0.0;0.0;0.0;0.0;0.015339631696153141;0.07669815848076571;0.015339631696153141;0.0;0.16873594865768457;0.015339631696153141;2.0094917521960616;0.0;0.0
gabri94;0.32700160220692437;0.0;0.036333511356324934;0.0;0.0;0.060555852260541554;0.11505611929502896;0.0;0.0;0.0;0.012111170452108312;0.012111170452108312;0.006055585226054156;0.0;0.0;0.0;0.006055585226054156;0.0;0.07872260793870402
jmnemonix;0.5239297841613192;0.0;0.11460964028528856;0.0;0.0;0.03274561151008245;0.03274561151008245;0.0;0.0;0.016372805755041225;0.0;0.0;0.03274561151008245;0.016372805755041225;0.016372805755041225;0.0;0.1309824460403298;0.0;0.1309824460403298
ikame;12.986407860384091;0.0;0.9523365764281667;0.0;0.0;1.3852168384409698;0.9090485502268864;0.0;0.0;0.0;0.043288026201280305;0.043288026201280305;0.38959223581152275;0.0;0.0;0.0;0.0;0.0;9.263637607073985
arnaudin;0.9774091041585514;0.0228062124303662;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006516060694390343;0.2182880332620765;0.5212848555512275;0.0032580303471951714;0.0;0.10099894076305031;0.009774091041585515;0.09448288006865997;0.0;0.0
stormvirux;0.4849523274964366;0.0;0.10847617851893976;0.0;0.0;0.16590474361720198;0.08933332348618568;0.0;0.0;0.0;0.012761903355169383;0.019142855032754074;0.012761903355169383;0.0;0.006380951677584692;0.0;0.012761903355169383;0.0;0.057428565098262226
cristina2689;0.5523050056056261;0.0;0.13996770690005594;0.05674366495948214;0.0;0.007565821994597618;0.0;0.0;0.0;0.0;0.0;0.0;0.030263287978390473;0.0;0.0;0.0;0.3177645237731;0.0;0.0
simonrentzke;4.224307467001265;0.0;0.6336461200501897;0.0;0.0;0.323863572470097;0.7322132942802193;0.0;0.07040512445002109;0.0;0.0;0.0;0.14081024890004218;0.014081024890004217;0.0;0.0;0.0;0.0;2.3092880819606916
z-o-e;1.0172140520350903;0.0;0.3178793912609657;0.0;0.0;0.10172140520350903;0.1271517565043863;0.0;0.0;0.0;0.0;0.0;0.012715175650438629;0.0;0.012715175650438629;0.0;0.0;0.0;0.445031147765352
makefifo;81.92860958425656;2.730953652808552;0.2730953652808552;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.650719245953352;44.24144917549854;0.0;0.0;16.385721916851313;1.6385721916851312;6.008098036178814;0.0;0.0
yhzwy7228333;Infinity;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;Infinity;NaN;NaN;NaN;NaN;NaN;NaN
placeless;0.469130016928276;0.0032806294890089234;0.0032806294890089234;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0557707013131517;0.20011839882954433;0.0032806294890089234;0.0;0.045928812846124926;0.0;0.15747021547242832;0.0;0.0
oden;2.077434611904037;0.0;0.18696911507136332;0.0;0.0;0.40856214034112726;0.27699128158720493;0.0;0.006924782039680123;0.0;0.0;0.0;0.006924782039680123;0.0;0.0;0.0;0.0;0.0;1.1910625108249813
Izvest;0.14577428125180772;0.0;0.06247469196506045;0.0;0.0;0.07288714062590386;0.0;0.0;0.0;0.0;0.0;0.0;0.010412448660843407;0.0;0.0;0.0;0.0;0.0;0.0
hnlq715;4.292063672897059;0.0;0.24321694146416664;0.0;0.0;0.08584127345794117;0.35767197274142154;0.0;0.0;0.0;0.0;0.04292063672897058;0.01430687890965686;0.0;0.07153439454828431;0.0;1.2876191018691174;0.0;2.1889524731775
shin1907;0.09322654481995624;0.0;0.0;0.0;0.0;0.0;0.06215102987997082;0.0;0.0;0.0;0.0;0.0;0.03107551493998541;0.0;0.0;0.0;0.0;0.0;0.0
mvader;3.7909085763602626;0.0;0.16427270497561136;0.0;0.0;0.4549090291632315;0.29063632418762014;0.0;0.0;0.0;0.0;0.0;0.03790908576360262;0.012636361921200875;0.02527272384240175;0.0;0.02527272384240175;0.0;2.7799996226641923
geyslan;5.175896616257587;0.017252988720858623;0.20703586465030346;0.0;0.0;0.36231276313803107;0.18978287592944484;0.0;0.0;0.0;0.4313247180214656;1.4492510525521243;0.08626494360429311;0.0;0.18978287592944484;0.17252988720858622;0.9661673683680829;0.0;1.1041912781349519
Nan0r;0.057727963652763635;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.057727963652763635;0.0;0.0;0.0;0.0;0.0;0.0
nikopo1;0.32862092123451325;0.0;0.04967525553544968;0.0;0.0;0.14902576660634903;0.01910586751363449;0.0;0.0;0.0038211735027268985;0.0;0.0;0.02292704101636139;0.015284694010907594;0.0;0.0;0.02292704101636139;0.0;0.04585408203272278
Exupery;1.5305896490331954;0.0;0.1377530684129876;0.0;0.0;0.05101965496777318;0.321423826296971;0.0;0.010203930993554636;0.0;0.08163144794843709;0.13265110291621027;0.010203930993554636;0.005101965496777318;0.0;0.0;0.005101965496777318;0.0;0.7754987555101523
chiasyan;0.06619453685659205;0.0;0.007354948539621338;0.0;0.0;0.007354948539621338;0.0;0.0;0.0;0.0;0.0;0.0;0.007354948539621338;0.0;0.0;0.0;0.007354948539621338;0.0;0.03677474269810669
th3flyboy;19.71002237908791;0.0657000745969597;0.1971002237908791;0.0657000745969597;0.0;0.0657000745969597;0.0;0.0;0.0;0.0;2.9565033568631867;5.3217060423537355;0.0;0.0;3.2193036552510255;0.0;7.818308877038205;0.0;0.0
varunraj;71.56207982816267;2.623942927032631;1.1927013304693777;0.23854026609387555;0.0;0.0;0.0;0.0;0.0;1.6697818626571288;8.825989845473396;37.21228151064459;0.0;0.0;7.394748248910142;3.8166442575020088;8.58744957937952;0.0;0.0
raulmarcosl;5.492736851496272;0.0;0.2197094740598509;0.01830912283832091;0.0;0.09154561419160454;0.03661824567664182;0.0;0.0;0.0;0.10985473702992544;0.16478210554488817;0.03661824567664182;0.0;0.07323649135328364;0.0;4.5772807095802275;0.0;0.16478210554488817
purekid;0.9906668885135385;0.0;0.044029639489490596;0.0;0.0;0.022014819744745298;0.0660444592342359;0.0;0.0;0.0;0.14309632834084446;0.1320889184684718;0.0660444592342359;0.0;0.011007409872372649;0.0;0.25317042706457094;0.0;0.25317042706457094
bzEq;1.0388981794471572;0.0;0.09871883153117783;0.004700896739579897;0.0;0.061111657614538656;0.04700896739579896;0.0;0.0;0.004700896739579897;0.0;0.0;0.037607173916639175;0.0;0.0;0.0;0.5641076087495875;0.0;0.22094214676025514
vishal-webonise;0.7233019086690502;0.0;0.021273585549089712;0.0;0.0;0.034037736878543536;0.025528302658907653;0.0;0.0;0.0;0.008509434219635884;0.0;0.03829245398836148;0.0;0.0;0.0;0.582896244045058;0.0;0.012764151329453827
harite;1.5588508944305837;0.0;0.01640895678347983;0.0;0.0;0.16408956783479828;0.01640895678347983;0.0;0.0;0.01640895678347983;0.0;0.0;0.01640895678347983;0.0;0.0;0.0;0.16408956783479828;0.0;1.1650359316270678
ForTheDream;0.844569172339917;0.0;0.07967633701319972;0.0;0.0;0.3187053480527989;0.17528794142903936;0.0;0.0;0.0;0.0;0.0;0.01593526740263994;0.0;0.0;0.0;0.0;0.0;0.25496427844223907
ltsstar;0.9169059306515603;0.0030563531021718677;0.051958002736921756;0.0;0.0;0.030563531021718677;0.009169059306515603;0.0;0.0;0.0030563531021718677;0.11308506478035911;0.485960143245327;0.0030563531021718677;0.0;0.11919777098470284;0.018338118613031206;0.06418341514560923;0.0;0.015281765510859338
Januar1;0.07948683154357632;0.0;0.0;0.0;0.0;0.03974341577178816;0.0;0.0;0.0;0.0;0.0;0.0;0.03974341577178816;0.0;0.0;0.0;0.0;0.0;0.0
pittenga;0.14079591244882747;0.0;0.0;0.0;0.0;0.010056850889201963;0.0;0.0;0.0;0.11062535978122158;0.0;0.0;0.0050284254446009815;0.0;0.0;0.0;0.015085276333802944;0.0;0.0
nelsonc1975;0.11824677262039775;0.0;0.03941559087346592;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.03941559087346592;0.0;0.0;0.0;0.03941559087346592;0.0;0.0
sarfata;2.3199260344569876;0.06186469425218634;0.06959778103370963;0.007733086781523292;0.0;0.12372938850437268;0.26292495057179194;0.0;0.0;0.0;0.2165264298826522;0.47945138045444413;0.015466173563046585;0.0;0.2165264298826522;0.0;0.24745877700874536;0.0;0.6186469425218635
isiman;0.824659381651441;0.0;0.09701875078252248;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3233958359417416;0.01616979179708708;0.0;0.12935833437669664;0.0;0.2587166687533933;0.0;0.0
jhankin;2.70739824773258;0.0270739824773258;0.2165918598186064;0.07219728660620213;0.0;0.1082959299093032;0.018049321651550532;0.0;0.0;0.036098643303101065;0.2526905031217075;0.6317262578042687;0.018049321651550532;0.018049321651550532;0.31586312890213436;0.0;0.48733168459186443;0.0;0.4963563454176397
ormanerdem;2.51287582253784;0.0;0.31829760418812636;0.0;0.0;0.2261588240284056;0.2680400877373696;0.0;0.0083762527417928;0.0;0.0;0.0;0.07538627467613519;0.0335050109671712;0.0;0.0;0.0;0.0;1.5831117681988391
rawbinn;3.191850072586937;0.0;0.5056396154593168;0.0;0.0;0.584645805374835;0.268621045712762;0.0;0.4582359015100058;0.0;0.0;0.0;0.1264099038648292;0.0;0.0;0.0;0.0;0.0;1.2482978006651884
viltie;5.306082342537093;0.1591824702761128;0.12380858799253218;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3537388228358062;1.485703055910386;0.01768694114179031;0.0;0.7251645868134028;0.3714257639775965;2.0693721135894663;0.0;0.0
carloseduardos;143.8321957715998;0.0;11.027135009155986;0.0;0.0;22.53371067088397;11.986016314299984;0.0;0.0;0.0;0.0;0.0;1.9177626102879974;0.9588813051439987;0.0;0.0;0.0;0.0;95.40868986182787
LostOsiris;1.2769820657180198;0.0;0.04788682746442574;0.0;0.0;0.11173593075032673;0.19154730985770296;0.0;0.0;0.0;0.0;0.0;0.031924551642950494;0.0;0.0;0.0;0.0;0.0;0.8938874460026138
bion;7.54818300499805;0.025160610016660166;1.5851184310495905;0.0;0.0;0.603854640399844;0.40256976026656266;0.0;0.0;0.0;0.0;0.0;0.025160610016660166;0.0;0.8554607405664457;0.0;2.3147761215327356;0.0;1.7360820911495516
agimsn;Infinity;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;Infinity;NaN;NaN;NaN;NaN;NaN;NaN
coupgar;3.198426847831881;0.0746299597827439;0.02132284565221254;0.0;0.0;0.01066142282610627;0.04264569130442508;0.0;0.0;0.01066142282610627;0.7462995978274389;1.4286306586982402;0.01066142282610627;0.0;0.30918126195708184;0.0;0.41579549021814455;0.0;0.12793707391327525
sar009;Infinity;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;Infinity;NaN;NaN;NaN;NaN;NaN;NaN
atoyip;Infinity;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;Infinity;NaN;NaN;NaN;NaN;NaN;NaN
mjm0therway;7.293040970177034;0.0;1.5072284671699203;0.0;0.0;0.5834432776141627;0.5348230044796491;0.0;0.8265446432867305;0.0;0.0;0.0;0.1215506828362839;0.02431013656725678;0.0;0.0;0.0;0.0;3.6951407582230305
Apo45ty;21.442912794684936;0.3573818799114156;0.7147637598228312;0.3573818799114156;0.0;0.0;0.0;0.0;0.0;0.21442912794684937;3.502342423131873;8.934546997785391;0.0;0.0;0.8577165117873975;1.2865747676810964;5.074822694742102;0.0;0.14295275196456625
windlessuser;1.1781250539746722;0.015708334052995626;0.05105208567223579;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.13352083945046284;0.549791691854847;0.0039270835132489065;0.0;0.16101042404320517;0.0039270835132489065;0.25918751187442785;0.0;0.0
SGulseth;5.304872582772999;0.0;0.5304872582772999;0.0;0.0;0.6896334357604899;0.3359752635756233;0.0;0.0;0.0;0.0;0.0;0.08841454304621665;0.0;0.0;0.0;0.15914617748319;0.0;3.5012159046301794
gvsrepins;21.27656081468214;0.0;0.0709218693822738;0.0;0.0;0.1418437387645476;0.1418437387645476;0.0;0.0709218693822738;0.0;3.120562252820047;16.099264349776153;0.0709218693822738;0.0;0.709218693822738;0.0709218693822738;0.0;0.0;0.7801405632050118
thearn;3.897287821471741;0.0;0.11691863464415223;0.0;0.0;0.14290055345396382;0.7404846860796307;0.0;0.0;0.0;0.11691863464415223;0.15589151285886962;0.012990959404905803;0.0;0.07794575642943481;0.0;0.0;0.0;2.5332370839566316
macazy;Infinity;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;Infinity;NaN;NaN;NaN;NaN;NaN;NaN
wormzc;1.1397323725279147;0.0;0.06160715527177917;0.0;0.0;0.0;0.0;0.0;0.0;0.030803577635889586;0.0;0.0;0.030803577635889586;0.0;0.0;0.0;1.0165180619843563;0.0;0.0
